H,B,A,D,A,A,A,C,B,A,D,E
H,A,A,C,B,A,A,C,B,A,D,D
H,B,A,E,A,A,A,D,A,A,D,C
H,B,A,F,A,A,A,D,B,A,D,C
H,C,A,D,A,A,A,D,A,A,C,D
H,A,A,F,A,A,A,B,B,A,F,C
H,C,A,C,A,A,A,E,A,A,C,B
H,B,A,D,A,A,A,E,A,A,B,B
E,F,A,H,C,A,A,B,C,A,A,F
E,H,A,I,A,A,A,B,B,A,A,E
E,C,A,G,F,A,A,B,C,A,A,F
E,B,A,G,G,A,A,B,C,A,A,F
E,E,A,I,D,A,A,B,C,A,A,G
E,A,A,D,G,A,A,B,D,A,A,E
E,A,A,E,C,A,A,B,C,A,E,F
E,A,A,F,C,A,A,A,D,A,F,F
E,A,A,B,C,A,A,C,B,A,C,D
E,A,A,D,E,A,A,C,B,B,B,D
E,A,A,D,C,A,A,B,C,A,F,F
E,A,A,C,A,A,A,C,B,A,E,C
E,A,A,D,C,A,A,B,C,A,F,F
E,A,A,G,A,A,A,A,D,A,J,F
E,A,A,D,C,A,A,B,C,A,E,F
E,A,A,E,E,A,A,B,C,A,E,F
E,A,A,D,D,A,A,C,C,A,F,F
E,A,A,E,A,A,A,C,B,A,I,D
E,A,A,D,D,A,A,B,D,A,E,F
E,A,A,D,F,A,A,A,E,A,F,F
F,A,A,D,E,A,A,C,B,C,B,F
F,A,A,C,D,A,A,B,B,B,C,E
F,A,A,D,D,A,A,C,B,C,C,G
F,A,A,C,E,A,A,D,B,C,A,F
F,A,A,F,F,A,A,A,D,A,E,G
F,A,A,G,A,A,A,B,E,A,H,E
F,A,A,E,F,A,A,A,D,A,C,G
F,A,A,D,E,A,A,A,C,A,C,F
F,A,A,D,F,A,A,A,D,A,C,G
F,D,A,B,C,A,A,C,E,A,C,D
F,A,A,B,B,A,A,C,F,A,B,C
F,F,A,F,A,A,A,D,C,A,D,C
F,G,A,G,A,A,A,D,B,A,A,C
F,A,A,C,A,A,A,A,D,A,F,C
F,C,A,B,A,A,A,A,G,A,F,D
F,B,B,C,C,A,A,G,D,A,A,E
E,D,B,C,A,A,A,G,C,A,B,D
F,C,A,C,A,A,A,G,D,A,A,B
H,A,B,A,E,A,A,G,F,A,A,E
F,C,B,C,B,A,A,G,C,A,B,E
E,C,A,C,A,A,A,G,D,A,A,B
F,A,A,C,A,A,A,G,C,A,B,D
F,B,B,A,B,A,A,G,C,A,C,E
E,D,A,C,A,A,A,G,E,A,A,B
H,A,B,B,F,A,A,G,F,A,A,H
H,B,B,B,E,A,B,H,F,A,A,G
G,C,B,B,C,A,C,H,E,A,A,F
G,B,B,B,D,A,B,H,F,A,A,G
G,B,B,B,E,A,B,H,F,A,A,H
G,B,B,A,F,A,A,G,G,A,A,H
G,B,B,A,F,A,A,G,F,A,A,H
F,A,A,D,E,A,A,G,C,A,C,F
D,H,A,E,A,A,A,F,D,A,A,E
D,H,A,E,A,A,A,F,D,A,A,E
D,F,A,E,A,A,A,F,E,A,B,G
D,H,A,E,A,A,A,F,D,A,A,E
D,G,A,C,A,A,A,F,D,A,A,E
D,F,A,C,A,A,A,F,D,A,A,E
D,F,A,E,A,A,A,F,F,A,A,F
D,F,A,C,A,A,A,F,C,A,A,E
E,C,A,H,B,A,A,F,E,A,A,E
E,B,A,G,A,A,A,F,E,A,B,E
E,A,A,F,B,A,A,F,E,A,C,D
E,B,A,E,C,A,A,F,E,A,B,D
E,B,A,E,B,A,A,F,E,A,A,E
E,C,A,D,B,A,A,F,E,A,B,E
E,G,A,E,A,A,A,E,B,A,A,D
E,F,A,C,A,A,A,F,B,A,A,F
E,D,A,B,C,A,A,F,C,A,B,F
E,D,A,B,C,A,A,F,C,A,A,F
E,E,A,B,D,A,A,F,C,A,B,G
E,C,A,C,E,A,A,F,C,A,B,G
E,E,A,B,C,A,A,F,C,A,B,G
E,F,A,G,C,A,A,E,C,A,D,G
E,F,A,D,D,A,A,F,C,A,B,F
E,E,A,E,D,A,A,F,C,A,A,F
E,E,A,C,C,A,A,F,C,A,B,F
E,E,A,G,I,A,A,F,E,A,A,G
E,D,A,H,I,A,A,F,E,A,A,G
E,E,A,F,I,A,A,F,E,A,A,G
E,E,A,G,H,A,A,F,E,A,A,G
E,C,A,H,J,A,A,F,E,A,A,G
B,A,A,F,A,A,A,G,A,A,D,B
B,A,A,G,A,A,A,G,A,A,D,B
B,A,A,F,A,A,A,G,A,A,D,B
B,A,A,F,A,A,A,G,A,A,D,B
B,A,A,F,A,A,A,G,A,A,D,B
B,B,A,E,A,A,A,G,B,A,E,D
A,G,A,G,A,A,A,G,B,A,D,C
A,A,A,H,A,A,A,G,A,A,E,B
A,A,A,H,A,A,A,G,A,A,E,B
A,A,A,H,A,A,A,G,A,A,D,B
A,A,A,H,A,A,A,G,A,A,D,B
A,A,A,G,A,A,A,G,A,A,D,A
A,D,A,E,A,A,A,G,A,A,D,C
A,B,A,F,A,A,A,G,B,A,D,D
A,B,A,E,A,A,A,G,B,A,D,D
A,B,A,E,A,A,A,G,A,A,D,D
A,B,A,D,A,A,A,G,B,A,D,D
A,A,A,D,A,A,A,G,A,A,D,B
A,C,A,B,A,A,A,G,B,A,C,E
A,C,A,F,A,A,A,G,C,A,C,E
A,D,A,G,A,A,A,G,C,A,C,E
A,B,A,E,C,A,A,G,C,A,B,J
A,B,A,C,A,A,A,G,C,A,C,G
A,B,A,E,C,A,A,G,D,A,A,J
A,C,A,G,D,A,A,G,E,A,A,J
A,B,A,F,C,A,A,G,D,A,B,J
A,C,A,G,C,A,A,G,D,A,B,J
A,C,A,G,C,A,A,G,C,A,C,J
F,I,A,F,C,A,A,F,E,A,A,H
F,H,A,F,C,A,A,F,E,A,B,H
F,H,A,E,C,A,A,F,D,A,A,H
F,H,A,B,C,A,A,F,D,A,A,H
F,I,A,C,C,A,A,F,C,A,A,H
F,I,A,C,D,A,A,F,C,A,A,H
F,H,A,B,C,A,A,F,D,A,A,H
F,G,A,B,C,A,A,F,C,A,A,H
F,G,A,D,C,A,A,F,C,A,C,H
F,F,A,D,C,A,A,F,C,A,C,H
F,F,A,D,C,A,A,F,C,A,B,F
F,E,A,D,B,A,A,F,C,A,B,F
F,D,A,D,B,A,A,F,C,A,B,F
F,E,A,D,C,A,A,F,B,A,B,F
F,E,A,C,B,A,A,F,B,A,B,F
F,D,A,D,B,A,A,F,B,A,C,F
F,D,A,D,A,A,A,G,B,A,C,C
F,F,A,C,A,A,A,F,B,A,B,C
F,G,A,D,A,A,A,F,B,A,B,C
F,F,A,C,A,A,A,F,B,A,B,C
F,H,A,D,A,A,A,F,B,A,B,C
E,C,A,C,D,A,B,G,D,A,A,E
E,D,A,C,C,A,A,F,C,A,A,D
E,E,A,B,A,A,A,F,C,A,A,D
E,E,A,C,A,A,A,F,D,A,A,C
E,E,A,C,A,A,A,F,D,A,A,C
E,E,A,C,B,A,A,F,C,A,A,E
E,E,A,C,A,A,A,F,C,A,A,E
E,F,A,C,A,A,A,F,C,A,A,E
E,F,A,B,A,A,A,F,B,A,A,E
E,E,A,B,A,A,A,F,C,A,B,E
E,F,A,C,A,A,A,F,C,A,B,E
E,E,A,D,A,A,A,F,C,A,A,C
E,F,A,E,A,A,A,F,B,A,A,C
E,D,A,E,B,A,A,F,B,A,A,D
F,C,A,E,C,A,A,F,C,A,A,E
F,C,A,E,D,A,A,F,C,A,A,E
F,C,A,E,E,A,A,F,C,A,A,E
F,B,A,E,D,A,B,G,B,A,A,D
F,E,A,I,E,A,A,G,B,A,A,F
F,E,A,H,D,A,A,G,B,A,C,F
F,F,A,H,D,A,A,G,B,A,A,F
F,E,A,H,D,A,A,G,B,A,B,F
F,E,A,H,D,A,A,G,B,A,B,F
F,E,A,G,C,A,A,G,B,A,B,F
F,E,A,E,C,A,A,G,B,A,B,F
F,D,A,A,A,A,A,F,B,A,A,E
F,D,A,E,C,A,A,G,B,A,B,E
F,D,A,F,D,A,A,G,B,A,B,E
F,D,A,E,C,A,A,G,B,A,B,E
F,D,A,E,C,A,A,G,B,A,B,E
F,E,A,E,B,A,A,G,B,A,B,E
F,E,A,C,D,A,A,G,B,A,A,F
F,F,A,E,D,A,A,G,B,A,A,F
F,F,A,E,D,A,A,G,B,A,A,F
F,E,A,F,D,A,A,G,B,A,A,F
F,E,A,G,D,A,A,F,B,A,A,F
F,F,A,H,D,A,A,F,B,A,A,F
F,G,A,G,C,A,A,F,B,A,A,F
F,G,A,F,D,A,A,F,C,A,A,F
J,F,A,F,A,A,A,F,A,A,C,E
C,B,A,A,G,A,A,F,B,A,C,E
C,B,A,A,H,A,A,F,B,A,C,E
C,B,A,A,G,A,A,F,C,A,C,E
C,B,A,C,D,A,A,F,C,A,C,F
C,C,A,C,E,A,A,F,C,A,C,F
C,B,A,B,C,A,A,F,C,A,E,F
C,D,A,C,B,A,A,F,B,A,E,E
C,C,A,A,A,A,A,F,B,A,E,D
C,D,A,A,A,A,A,F,C,A,C,D
C,D,A,C,B,A,A,F,B,A,D,E
C,C,A,B,C,A,A,F,B,A,E,E
C,C,A,B,D,A,A,F,C,A,E,F
C,C,A,D,C,A,A,F,C,A,D,F
C,D,A,C,D,A,A,F,C,A,A,F
C,C,A,D,E,A,A,F,C,A,A,F
C,C,A,E,F,A,A,F,C,A,A,F
G,G,A,B,A,A,A,G,A,A,C,D
G,E,A,C,B,A,A,G,C,A,B,E
G,E,A,B,A,A,A,G,D,A,B,E
G,A,A,C,A,A,A,H,A,A,D,B
G,A,A,C,A,A,A,H,A,A,C,B
G,A,A,C,A,A,A,H,A,A,C,B
G,A,A,C,A,A,A,H,A,A,C,B
G,A,A,B,A,A,A,H,A,A,C,B
G,A,A,B,A,A,A,H,A,A,C,B
G,A,A,A,A,A,A,H,A,A,C,B
G,A,A,A,A,A,A,H,A,A,C,B
G,A,A,A,A,A,A,H,A,A,C,B
G,A,A,A,A,A,A,H,A,A,C,B
G,A,A,A,A,A,A,H,A,A,C,B
G,A,A,B,A,A,A,H,A,A,D,B
G,A,A,E,A,A,A,H,A,A,D,C
G,A,A,C,A,A,A,H,A,A,D,B
G,A,A,E,A,A,A,H,A,A,E,C
G,A,A,C,A,A,A,H,A,A,D,C
G,H,A,E,A,A,A,F,B,A,F,F
G,F,A,F,A,A,A,F,B,A,F,E
G,F,A,E,A,A,A,F,B,A,F,F
G,G,A,E,A,A,A,F,C,A,G,F
G,G,A,D,A,A,A,F,C,A,F,F
G,D,A,E,A,A,A,F,B,A,B,E
G,A,A,E,A,A,A,G,A,A,D,B
G,A,A,F,A,A,A,H,A,A,D,B
E,B,A,G,C,A,A,F,D,A,C,E
E,B,A,H,C,A,A,F,C,A,B,E
G,A,A,C,F,A,A,G,B,A,B,F
G,A,A,B,E,A,A,G,B,A,B,F
G,A,A,B,F,A,A,G,B,A,B,F
G,A,A,C,F,A,A,G,B,A,B,F
G,A,A,B,F,A,A,G,B,A,B,F
G,A,A,B,F,A,A,G,B,A,B,F
G,A,A,B,F,A,A,G,B,A,B,F
G,A,A,C,F,A,A,G,C,A,B,F
G,A,A,C,F,A,A,G,C,A,B,F
G,A,A,C,E,A,A,G,B,A,C,F
G,A,A,B,F,A,A,G,C,A,C,F
G,A,A,B,F,A,A,G,C,A,C,F
F,A,A,B,E,A,A,G,C,A,C,G
F,A,A,B,E,A,A,G,C,A,C,F
F,B,A,C,D,A,A,F,C,A,C,G
F,B,A,G,E,A,A,F,C,A,B,G
F,B,A,E,E,A,A,F,C,A,B,F
F,B,A,E,D,A,A,F,C,A,B,F
F,A,A,E,C,A,A,G,C,A,B,F
F,A,A,F,C,A,A,G,C,A,B,F
F,A,A,F,D,A,A,G,C,A,C,F
F,A,A,F,C,A,A,G,C,A,B,F
F,A,A,F,C,A,A,F,C,A,B,F
F,A,A,E,C,A,A,G,C,A,B,F
F,F,A,D,A,A,A,F,B,A,A,F
F,F,A,B,A,A,A,F,B,A,A,F
F,F,A,F,A,A,A,F,B,A,A,F
F,G,A,E,A,A,A,E,B,A,A,F
F,G,A,E,A,A,A,E,B,A,A,F
F,G,A,E,A,A,A,F,B,A,A,F
F,H,A,F,A,A,A,F,B,A,A,F
F,I,A,C,A,A,A,F,B,A,A,C
F,I,A,E,A,A,A,F,B,A,A,C
F,J,A,D,A,A,A,F,B,A,A,C
F,J,A,C,A,A,A,F,B,A,A,C
F,I,A,C,A,A,A,F,B,A,A,C
F,I,A,D,A,A,A,F,B,A,A,C
F,J,A,A,A,A,A,F,B,A,A,D
F,I,A,C,A,A,A,F,B,A,A,D
F,H,A,C,A,A,A,E,B,A,A,E
F,I,A,B,A,A,A,E,B,A,A,E
F,I,A,B,A,A,A,E,B,A,A,D
F,E,A,A,B,A,A,E,C,A,B,F
F,E,A,B,C,A,A,E,C,A,B,F
F,D,A,C,C,A,A,E,C,A,B,F
F,D,A,B,D,A,A,E,C,A,B,F
F,C,A,C,E,A,A,E,C,A,B,F
F,B,A,D,E,A,A,E,D,A,B,F
F,B,A,E,F,A,A,F,D,A,B,G
F,B,A,C,G,A,A,F,D,A,B,G
F,B,A,C,F,A,A,F,D,A,B,F
F,B,A,D,F,A,A,E,D,A,B,F
F,A,A,E,H,A,A,F,D,A,A,F
G,B,A,E,A,A,A,F,A,A,D,C
G,C,A,E,A,A,A,F,A,A,C,D
G,C,A,D,A,A,A,F,A,A,C,C
G,D,A,E,A,A,A,F,A,A,C,C
G,C,A,E,A,A,A,F,A,A,C,B
G,C,A,F,A,A,A,F,A,A,C,D
G,C,A,F,A,A,A,F,A,A,C,D
G,C,A,E,A,A,A,F,A,A,C,D
G,C,A,F,A,A,A,F,A,A,C,D
G,C,A,F,A,A,A,F,A,A,C,E
G,C,A,F,A,A,A,F,A,A,C,D
G,D,A,H,E,A,A,F,B,A,B,D
G,D,A,G,E,A,A,F,C,A,A,F
G,F,A,G,D,A,A,F,C,A,D,F
G,F,A,F,E,A,A,F,C,A,C,F
G,G,A,G,F,A,A,F,C,A,A,F
G,G,A,F,E,A,A,E,C,A,C,F
G,F,A,F,D,A,A,E,B,A,E,F
G,G,A,F,C,A,A,E,B,A,E,F
G,H,A,G,A,A,A,E,B,A,D,D
E,D,A,J,I,A,A,F,C,A,A,G
G,B,A,E,C,A,A,G,B,A,B,E
G,C,A,E,D,A,A,G,B,A,B,D
G,C,A,E,C,A,A,G,B,A,B,D
G,C,A,F,C,A,A,G,B,A,B,D
G,C,A,F,D,A,A,G,B,A,B,D
G,B,A,F,C,A,A,G,B,A,B,D
G,B,A,F,C,A,A,G,B,A,B,D
G,B,A,F,D,A,A,G,B,A,B,D
G,B,A,F,C,A,A,G,B,A,B,D
G,B,A,E,D,A,A,G,C,A,C,I
G,B,A,E,D,A,A,G,C,A,C,I
G,B,A,D,D,A,A,G,B,A,C,I
G,A,A,D,D,A,A,G,C,A,C,J
G,A,A,D,D,A,A,G,C,A,C,J
G,A,A,D,C,A,A,G,B,A,C,F
G,A,A,D,C,A,A,G,B,A,C,F
G,A,A,D,C,A,B,G,C,A,B,E
G,A,A,F,C,A,C,G,B,A,B,D
E,A,A,D,D,A,A,F,D,A,A,E
E,A,A,G,D,A,A,F,D,A,A,D
E,A,A,E,C,A,A,G,D,A,A,D
E,A,A,E,C,A,A,G,D,A,A,D
E,A,A,G,C,A,A,G,D,A,A,D
E,A,A,F,C,A,A,G,E,A,A,C
E,A,A,F,C,A,A,G,D,A,A,C
E,A,A,F,C,A,A,G,D,A,A,B
E,A,A,F,C,A,A,G,D,A,A,B
E,A,A,F,C,A,A,G,D,A,A,C
E,A,A,F,C,A,A,G,D,A,A,E
E,A,A,E,C,A,A,G,D,A,A,F
E,A,A,D,C,A,A,G,C,A,A,F
E,A,A,D,C,A,A,G,D,A,A,F
F,D,A,D,A,A,A,F,A,A,E,C
F,C,A,D,A,A,A,F,A,A,F,C
F,G,A,D,A,A,A,F,A,A,B,C
F,G,A,E,A,A,A,F,A,A,B,C
F,F,A,D,A,A,A,F,A,A,C,C
F,D,A,D,A,A,A,G,A,A,C,C
F,C,A,D,A,A,A,G,A,A,C,C
F,D,A,D,A,A,A,G,A,A,C,C
F,D,A,C,A,A,A,G,A,A,C,C
F,D,A,C,A,A,A,G,A,A,C,C
F,G,A,C,A,A,A,G,B,A,A,C
F,G,A,C,A,A,A,G,B,A,A,C
F,H,A,B,A,A,A,G,B,A,A,C
F,G,A,D,A,A,A,G,B,A,A,C
F,F,A,D,A,A,A,G,B,A,B,C
F,E,A,E,A,A,A,G,B,A,B,C
F,E,A,E,A,A,A,G,B,A,C,C
F,D,A,F,A,A,A,G,A,A,C,C
F,D,A,B,A,A,A,G,A,A,C,C
F,B,A,B,A,A,A,G,A,A,C,C
F,B,A,C,A,A,A,G,A,A,D,C
F,A,A,C,A,A,A,G,A,A,D,B
F,E,A,C,A,A,A,G,A,A,B,C
F,E,A,D,A,A,A,F,A,A,C,C
F,E,A,D,A,A,A,F,A,A,C,C
F,D,A,C,A,A,A,F,B,A,B,C
F,D,A,A,A,A,A,F,B,A,B,C
F,D,A,A,A,A,A,F,B,A,B,C
F,E,A,D,A,A,A,F,B,A,B,D
D,A,A,F,F,A,A,G,C,A,A,D
D,A,A,F,F,A,A,G,C,A,A,D
D,A,A,E,F,A,A,G,B,A,A,D
D,A,A,F,G,A,A,G,B,A,A,D
D,A,A,F,F,A,A,G,C,A,A,D
D,A,A,G,F,A,A,G,C,A,A,D
D,A,A,G,F,A,A,G,C,A,A,D
D,A,A,F,F,A,A,G,C,A,A,D
D,A,A,F,F,A,A,G,C,A,B,E
D,A,A,F,F,A,A,G,C,A,B,D
D,D,A,G,C,A,A,G,D,A,C,E
D,C,A,E,E,A,A,G,C,A,B,E
D,C,A,E,G,A,A,G,B,A,C,F
D,C,A,E,G,A,A,G,B,A,C,F
D,A,A,G,G,A,A,G,B,A,A,F
D,A,A,F,G,A,A,G,B,A,B,F
D,A,A,F,H,A,A,G,B,A,B,E
D,A,A,F,G,A,C,G,B,A,B,E
D,A,A,G,F,A,C,G,B,A,B,E
D,A,A,F,E,A,C,G,B,A,B,E
D,A,A,F,E,A,C,G,B,A,B,E
D,A,A,G,E,A,C,G,B,A,C,E
D,A,A,G,E,A,C,G,B,A,B,E
D,A,A,G,D,A,C,G,B,A,B,D
D,A,A,E,E,A,C,G,B,A,A,E
D,A,A,F,F,A,B,G,B,A,A,E
D,A,A,F,E,A,C,G,B,A,A,E
D,A,A,E,F,A,A,G,B,A,A,E
D,A,A,F,H,A,A,G,B,A,A,E
D,A,A,F,H,A,A,G,B,A,A,E
E,A,A,D,I,A,A,F,G,A,A,I
E,A,A,D,J,A,A,F,G,A,A,I
E,A,A,F,F,A,A,G,C,A,A,F
E,A,A,E,E,A,A,G,D,A,A,E
E,A,A,E,E,A,A,G,C,A,A,E
E,A,A,F,G,A,A,G,D,A,A,F
E,A,A,G,G,A,A,G,D,A,A,F
E,A,A,G,G,A,A,G,E,A,A,F
E,A,A,F,G,A,A,G,E,A,A,F
E,A,A,E,G,A,A,G,E,A,A,F
